what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418086405483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418086406828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418086412502
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418086478419
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418086480414
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418086651880
activated,view,org.python.pydev,3.9.0.201411111611,"org.python.pydev.navigator.view",1418086789380
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418086791293
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418086854009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418087289837
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418087294077
closed,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418087310907
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418087315165
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418087315980
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418087316572
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418087320158
closed,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418087320158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418087327705
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418087519152
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418087532479
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418087617433
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1418087661990
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1418087674181
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1418087675701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1418087712970
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087717916
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087718053
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087718220
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087718645
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087718899
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087719142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087719367
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087719566
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087719742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087719947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087720769
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087720960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087721156
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087721496
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087721866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087722752
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087723227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087723708
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087724062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418087724291
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418087730122
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418087747425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418087757217
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418087793564
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418087810923
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418087811869
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418088280258
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1418088294519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418088296825
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418088302241
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418088305924
executed,command,org.python.pydev.debug,3.9.0.201411111611,"org.python.pydev.debug.ui.actions.runEditorBasedOnNatureTypeAction",1418088307200
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418088307748
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418088485366
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418088541214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089668478
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418089672027
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418089677212
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089680729
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089734195
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089798003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089834406
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418089837688
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418089846003
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418089849816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418089850152
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1418089851126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418089854126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418089868141
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418089883689
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418089891379
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418089898565
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418089905249
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418089907189
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418089908533
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089909980
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089920060
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418089926892
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418089929604
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089931500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089950762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418089955246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089965229
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418089986483
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090020108
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090029777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090057784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090128698
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090186386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090187214
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090189663
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090204559
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090213803
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090215103
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090215604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090222987
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418090225377
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090231440
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090236073
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418090237321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418090254676
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090323962
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090324134
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418090333931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090353833
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090353998
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418090360935
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418090404511
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090406123
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1418090406150
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090410328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090411305
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090413375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418090414692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090415897
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090415966
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418090417469
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418090419065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418090438064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090460473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090462592
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090462950
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090463896
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090475338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090478460
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090478469
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090478473
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090489161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418090504456
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418090523712
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1418090525033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418090530410
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418090533479
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418090543314
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418090544962
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418090588433
